Class Name,Unique,Day + Hour,Room,Instruction Mode,Instructor,Status,Flags,Core
,Unique,(),(),Instruction Mode,Instructor,Status,Flags,Core
BIO  326M INTRO MEDICAL MICROBIO/IMMUNOL         ,48285,"(('MWF', '1:00 p.m.-2:00 p.m.'), ('M', '5:00 p.m.-6:00 p.m.'))","('BUR 116', 'JES A218A')",Face-to-face,"SAXENA, PRATIBHA",open,,"Natural Science and Technology, Part I"
BIO  359K PRINCIPLES OF ANIMAL BEHAVIOR         ,48640,"(('MWF', '1:00 p.m.-2:00 p.m.'), ('F', '9:00 a.m.-10:00 a.m.'))","('BUR 208', 'BUR 228')",Face-to-face,"MCCLELLAND, BLINDA E",open,,
BIO  359K PRINCIPLES OF ANIMAL BEHAVIOR         ,48645,"(('MWF', '1:00 p.m.-2:00 p.m.'), ('F', '10:00 a.m.-11:00 a.m.'))","('BUR 208', 'BIO 301')",Face-to-face,"MCCLELLAND, BLINDA E",open,,
BIO  359K PRINCIPLES OF ANIMAL BEHAVIOR         ,48650,"(('MWF', '1:00 p.m.-2:00 p.m.'), ('TH', '2:00 p.m.-3:00 p.m.'))","('BUR 208', 'ECJ 1.304')",Face-to-face,"MCCLELLAND, BLINDA E",open,,
BIO  359K PRINCIPLES OF ANIMAL BEHAVIOR         ,48655,"(('MWF', '1:00 p.m.-2:00 p.m.'), ('TH', '3:30 p.m.-4:30 p.m.'))","('BUR 208', 'ASE 1.124')",Face-to-face,"MCCLELLAND, BLINDA E",open,,
BME  335 ENGR PROBABILITY/STATISTICS         ,14875,"(('MWF', '1:00 p.m.-2:00 p.m.'), ('T', '2:00 p.m.-3:00 p.m.'))","('PHR 2.108', 'ECJ 1.306')",Face-to-face,"ZHAO, BO",open; reserved,,
BME  335 ENGR PROBABILITY/STATISTICS         ,14880,"(('MWF', '1:00 p.m.-2:00 p.m.'), ('M', '3:00 p.m.-4:00 p.m.'))","('PHR 2.108', 'ECJ 1.314')",Face-to-face,"ZHAO, BO",open; reserved,,
BME  335 ENGR PROBABILITY/STATISTICS         ,14885,"(('MWF', '1:00 p.m.-2:00 p.m.'), ('M', '4:00 p.m.-5:00 p.m.'))","('PHR 2.108', 'ECJ 1.314')",Face-to-face,"ZHAO, BO",open; reserved,,
BME  335 ENGR PROBABILITY/STATISTICS         ,14890,"(('MWF', '1:00 p.m.-2:00 p.m.'), ('W', '4:00 p.m.-5:00 p.m.'))","('PHR 2.108', 'GAR 1.126')",Face-to-face,"ZHAO, BO",open,,
C C  348 14-ANCIENT GREEK MEDICINE         ,32965,"(('MWF', '1:00 p.m.-2:00 p.m.'),)","('WAG 201',)",Face-to-face,"CURTIS, TODD ANTHONY",open,Global Cultures,
ASE  382R 6-MOLECULAR GAS DYNAMICS         ,14230,"(('MWF', '1:00 p.m.-2:00 p.m.'),)","('ECJ 1.304',)",Face-to-face,"VARGHESE, PHILIP L",open,,
AST  301 INTRODUCTION TO ASTRONOMY         ,46775,"(('MWF', '1:00 p.m.-2:00 p.m.'),)","('WEL 3.502',)",Face-to-face,"CHISHOLM, JOHN",open,Quantitative Reasoning,"Natural Science and Technology, Part I"
B A  324 BUSN COMM: ORAL AND WRITTEN         ,01955,"(('MWF', '1:00 p.m.-2:00 p.m.'),)","('CBA 4.322',)",Face-to-face,"SARKESIAN, LESLEY JEANNE",open; reserved,Writing,
BIO  311C INTRODUCTORY BIOLOGY I         ,47280,"(('MWF', '1:00 p.m.-2:00 p.m.'), ('TH', '11:00 a.m.-12:00 p.m.'))","('BUR 108', ' ')",Face-to-face,"FRITZ, JENNIFER H",open,,"Natural Science and Technology, Part I"
BIO  311C INTRODUCTORY BIOLOGY I         ,47285,"(('MWF', '1:00 p.m.-2:00 p.m.'), ('TH', '12:30 p.m.-1:30 p.m.'))","('BUR 108', 'PMA 5.126')",Face-to-face,"FRITZ, JENNIFER H",open,,"Natural Science and Technology, Part I"
BIO  311C INTRODUCTORY BIOLOGY I         ,47290,"(('MWF', '1:00 p.m.-2:00 p.m.'), ('TH', '2:00 p.m.-3:00 p.m.'))","('BUR 108', 'ECJ 1.308')",Face-to-face,"FRITZ, JENNIFER H",open,,"Natural Science and Technology, Part I"
BIO  311C INTRODUCTORY BIOLOGY I         ,47430,"(('MWF', '1:00 p.m.-2:00 p.m.'), ('TH', '8:30 a.m.-9:30 a.m.'))","('GEA 105', 'WAG 112')",Face-to-face,"SATHASIVAN, K SATA",open,,"Natural Science and Technology, Part I"
BIO  311C INTRODUCTORY BIOLOGY I         ,47435,"(('MWF', '1:00 p.m.-2:00 p.m.'), ('F', '9:00 a.m.-10:00 a.m.'))","('GEA 105', 'GDC 2.410')",Face-to-face,"SATHASIVAN, K SATA",open,,"Natural Science and Technology, Part I"
BIO  311C INTRODUCTORY BIOLOGY I         ,47440,"(('MWF', '1:00 p.m.-2:00 p.m.'), ('F', '10:00 a.m.-11:00 a.m.'))","('GEA 105', 'GDC 5.304')",Face-to-face,"SATHASIVAN, K SATA",open,,"Natural Science and Technology, Part I"
BIO  311C INTRODUCTORY BIOLOGY I         ,47445,"(('MWF', '1:00 p.m.-2:00 p.m.'), ('TH', '11:00 a.m.-12:00 p.m.'))","('GEA 105', ' ')",Face-to-face,"SATHASIVAN, K SATA",open,,"Natural Science and Technology, Part I"
BIO  311C INTRODUCTORY BIOLOGY I         ,47450,"(('MWF', '1:00 p.m.-2:00 p.m.'), ('TH', '11:00 a.m.-12:00 p.m.'))","('GEA 105', ' ')",Face-to-face,"SATHASIVAN, K SATA",open,,"Natural Science and Technology, Part I"
BIO  311C INTRODUCTORY BIOLOGY I         ,47455,"(('MWF', '1:00 p.m.-2:00 p.m.'), ('F', '11:00 a.m.-12:00 p.m.'))","('GEA 105', 'GDC 5.304')",Face-to-face,"SATHASIVAN, K SATA",open,,"Natural Science and Technology, Part I"
BIO  325 GENETICS         ,48010,"(('MWF', '1:00 p.m.-2:00 p.m.'), ('TH', '8:30 a.m.-9:30 a.m.'))","('CPE 2.208', 'PHR 2.116')",Face-to-face,"KIM, GOHEUN",open,,
BIO  325 GENETICS         ,48015,"(('MWF', '1:00 p.m.-2:00 p.m.'), ('TH', '9:30 a.m.-10:30 a.m.'))","('CPE 2.208', 'PHR 2.116')",Face-to-face,"KIM, GOHEUN",open,,
BIO  325 GENETICS         ,48020,"(('MWF', '1:00 p.m.-2:00 p.m.'), ('W', '3:00 p.m.-4:00 p.m.'))","('CPE 2.208', 'GAR 0.128')",Face-to-face,"KIM, GOHEUN",open,,
BIO  325 GENETICS         ,48025,"(('MWF', '1:00 p.m.-2:00 p.m.'), ('W', '4:00 p.m.-5:00 p.m.'))","('CPE 2.208', 'GAR 0.132')",Face-to-face,"KIM, GOHEUN",open,,
UGS  302 SECOND LANGUAGE LEARNING         ,60790,"(('MWF', '12:00 p.m.-1:00 p.m.'),)","('SZB 5.414',)",Face-to-face,"WHITEHEAD, SARAH JEY",open,Writing,First-Year Signature Course
ACC  380K 7-FINANCIAL STATEMENT ANLY-INT         ,02575,"(('MWF', '12:30 p.m.-3:30 p.m.'),)","('GSB 2.120',)",Face-to-face,"YU, YONG",open; reserved,,
"ACC  383K 1-STDS IN AUDITING, MPA PROG         ",02630,"(('MWF', '12:30 p.m.-3:30 p.m.'),)","('RRH 3.304',)",Face-to-face,"SCHMIDT, JAIME JOY",open; reserved,,
AFR  330J TONI MORRISON         ,30360,"(('MWF', '1:00 p.m.-2:00 p.m.'),)","('PAR 204',)",Face-to-face,"WOODARD, HELENA",open,WritingCultural Diversity,
AFR  331F BLACK HORROR/PSYCHOANALYSIS         ,30385,"(('MWF', '1:00 p.m.-2:00 p.m.'),)","('GEA 127',)",Face-to-face,"WALTER, PATRICK F",open,WritingIndependent InquiryCultural Diversity,
AFR  370 INTERPRETING BLACK RAGE: HON         ,30480,"(('MWF', '1:00 p.m.-2:00 p.m.'),)","('JES A303A',)",Face-to-face,"JONES, BRANDON WILLIAM",open,Cultural Diversity,
AFR  370 TOPICS IN AFR/AFR DIASP STUDIE         ,30495,"(('MWF', '1:00 p.m.-2:00 p.m.'),)","('PAR 304',)",Face-to-face,,open,,
AMS  311S SCIENCE AND POP CULTURE         ,30805,"(('MWF', '1:00 p.m.-2:00 p.m.'),)","('BUR 436B',)",Face-to-face,"SCHNEIDER, HENRIK JARON",open,Writing,
AMS  315 5-HIST OF RELIGION IN THE US         ,30830,"(('MWF', '1:00 p.m.-2:00 p.m.'),)","('BUR 212',)",Face-to-face,,open,Cultural Diversity,U.S. History
AMS  370 76-BLACK HORROR/PSYCHOANALYSIS         ,30925,"(('MWF', '1:00 p.m.-2:00 p.m.'),)","('GEA 127',)",Face-to-face,"WALTER, PATRICK F",open,Independent InquiryWritingEthics,
ANS  302C INTRODUCTION TO CHINA         ,31750,"(('MWF', '1:00 p.m.-2:00 p.m.'),)","('RLP 0.102',)",Face-to-face,"WARING, LUKE CHRISTOPHER",open,Global Cultures,
ANS  361 32-HIST CHINESE LANG/TRANSLATN         ,31840,"(('MWF', '1:00 p.m.-2:00 p.m.'),)","('RLP 1.102',)",Face-to-face,"LAI, CHIU-MI",open,Global Cultures,
ANT  328E DECOLONIAL INTERSECTIONALITY         ,31320,"(('MWF', '1:00 p.m.-2:00 p.m.'),)","('WCP 4.120',)",Face-to-face,"CASUMBAL-SALAZAR, IOKEPA",open,,
ARA  611C INTENSIVE ARABIC II         ,39645,"(('MWF', '1:00 p.m.-2:00 p.m.'), ('TTH', '2:00 p.m.-3:30 p.m.'))","('MEZ 1.206', 'MEZ 1.206')",Face-to-face,,open,,
ARA  621L INTENSIVE ARABIC IV         ,39665,"(('MWF', '1:00 p.m.-2:00 p.m.'), ('TTH', '12:30 p.m.-2:00 p.m.'))","('MEZ 1.204', 'MEZ 1.122')",Face-to-face,,open,,
ASE  374K SPACE SYSTEMS ENGR DESIGN         ,14100,"(('MWF', '1:00 p.m.-2:00 p.m.'), ('F', '2:00 p.m.-5:00 p.m.'))","('GLT 1.106', 'ASE 1.112A')",Face-to-face,"NOKES, ADAM W",open; reserved,,
REE  335 23-JEWS OF EASTERN EUROPE         ,42465,"(('MWF', '12:00 p.m.-1:00 p.m.'),)","('GAR 2.128',)",Face-to-face,"SMITH, ADRIEN",open,Global Cultures,
RHE  306 RHETORIC AND WRITING         ,42040,"(('MWF', '12:00 p.m.-1:00 p.m.'),)","('PAR 204',)",Face-to-face,"BADGLEY, JASON",open,,English Composition
RHE  306 RHETORIC AND WRITING         ,42045,"(('MWF', '12:00 p.m.-1:00 p.m.'),)","('PAR 210',)",Face-to-face,,open,,English Composition
RHE  309J RHETORIC OF BORDERS         ,42160,"(('MWF', '12:00 p.m.-1:00 p.m.'),)","('PAR 303',)",Face-to-face,"BLANCO, CLARICE",open,Writing,English Composition
RUS  326 RUSSIAN THROUGH TRAVELOGUES         ,42814,"(('MWF', '12:00 p.m.-1:00 p.m.'),)","('PMA 5.124',)",Face-to-face,"WILKINS, EVGENIA MIKHAYLO",open,,
SLH  313L HEARING SCIENCE         ,09960,"(('MWF', '12:00 p.m.-1:00 p.m.'),)","('CMB 2.104',)",Face-to-face,"SMITH, SPENCER",open,,
SPN  601D FIRST-YEAR SPANISH I         ,43820,"(('MWF', '12:00 p.m.-2:00 p.m.'),)","('BEN 1.102',)",Face-to-face,"CRAVENS, MARLENA P",open,,
SPN  601D FIRST-YEAR SPANISH I         ,43825,"(('MWF', '12:00 p.m.-2:00 p.m.'),)","('BEN 1.104',)",Face-to-face,"FRANK, JOSHUA",open,,
SPN  601D FIRST-YEAR SPANISH I         ,43830,"(('MWF', '12:00 p.m.-2:00 p.m.'),)","('BEN 1.108',)",Face-to-face,,open,,
SPN  601D FIRST-YEAR SPANISH I         ,43835,"(('MWF', '12:00 p.m.-2:00 p.m.'),)","('BEN 1.122',)",Face-to-face,,open,,
SPN  601D FIRST-YEAR SPANISH I         ,43840,"(('MWF', '12:00 p.m.-2:00 p.m.'),)","('BEN 1.124',)",Face-to-face,,open,,
SPN  604 ACC INTRO SPN HERITAGE LEARNER         ,43885,"(('MWF', '12:00 p.m.-2:00 p.m.'),)","('MEZ 1.102',)",Face-to-face,"RAMIREZ, SILVIA D",open,,
SPN  610D FIRST-YEAR SPANISH II         ,43935,"(('MWF', '12:00 p.m.-1:00 p.m.'),)","('MEZ 1.120',)",Hybrid or Blended,"MANNING, SEAN O",open,,
SPN  610D FIRST-YEAR SPANISH II         ,43940,"(('MWF', '12:00 p.m.-1:00 p.m.'),)","('MEZ 1.202',)",Hybrid or Blended,"THOMAS, ALEXANDER JOHN HE",open,,
SPN  311 INTERMEDIATE SPANISH         ,44030,"(('MWF', '12:00 p.m.-1:00 p.m.'),)","('MEZ 2.124',)",Face-to-face,"BURT, ERIKA LINNEA",open,,
SPN  314 SPANISH CONVERSATION AND CUL         ,44095,"(('MWF', '12:00 p.m.-1:00 p.m.'),)","('MEZ 1.210',)",Face-to-face,"REINOSO-ANDRES, PABLO",open,,
PHL  610QB PROBS OF KNOWLEDGE & VALUATION         ,40390,"(('MWF', '12:00 p.m.-1:00 p.m.'), ('F', '10:00 a.m.-11:00 a.m.'))","('WAG 302', 'WAG 210')",Face-to-face,"DRUCKER, DANIEL",open,,
PHL  610QB PROBS OF KNOWLEDGE & VALUATION         ,40395,"(('MWF', '12:00 p.m.-1:00 p.m.'), ('F', '11:00 a.m.-12:00 p.m.'))","('WAG 302', 'WAG 210')",Face-to-face,"DRUCKER, DANIEL",open,,
PHY  303K ENGINEERING PHYSICS I         ,55140,"(('MWF', '12:00 p.m.-1:00 p.m.'), ('TH', '6:00 p.m.-7:00 p.m.'))","('PAI 2.48', 'PMA 7.114')",Face-to-face,"REICHL, LINDA E",open,Quantitative Reasoning,"Natural Science and Technology, Part I"
PHY  303K ENGINEERING PHYSICS I         ,55145,"(('MWF', '12:00 p.m.-1:00 p.m.'), ('TH', '7:00 p.m.-8:00 p.m.'))","('PAI 2.48', 'PMA 7.114')",Face-to-face,"REICHL, LINDA E",open,Quantitative Reasoning,"Natural Science and Technology, Part I"
PHY  303K ENGINEERING PHYSICS I         ,55150,"(('MWF', '12:00 p.m.-1:00 p.m.'), ('TH', '8:00 p.m.-9:00 p.m.'))","('PAI 2.48', 'PMA 7.114')",Face-to-face,"REICHL, LINDA E",open,Quantitative Reasoning,"Natural Science and Technology, Part I"
PHY  303K ENGINEERING PHYSICS I         ,55155,"(('MWF', '12:00 p.m.-1:00 p.m.'), ('TH', '9:00 p.m.-10:00 p.m.'))","('PAI 2.48', 'PMA 7.114')",Face-to-face,"REICHL, LINDA E",closed,Quantitative Reasoning,"Natural Science and Technology, Part I"
PHY  303L ENGINEERING PHYSICS II         ,55200,"(('MWF', '12:00 p.m.-1:00 p.m.'), ('TH', '6:00 p.m.-7:00 p.m.'))","('PAI 4.42', 'PMA 7.116')",Face-to-face,"PERERA, VIRANGA",open,Quantitative Reasoning,"Natural Science and Technology, Part I"
PHY  303L ENGINEERING PHYSICS II         ,55205,"(('MWF', '12:00 p.m.-1:00 p.m.'), ('TH', '7:00 p.m.-8:00 p.m.'))","('PAI 4.42', 'PMA 7.116')",Face-to-face,"PERERA, VIRANGA",open,Quantitative Reasoning,"Natural Science and Technology, Part I"
PHY  303L ENGINEERING PHYSICS II         ,55210,"(('MWF', '12:00 p.m.-1:00 p.m.'), ('TH', '8:00 p.m.-9:00 p.m.'))","('PAI 4.42', 'PMA 7.116')",Face-to-face,"PERERA, VIRANGA",open,Quantitative Reasoning,"Natural Science and Technology, Part I"
PHY  303L ENGINEERING PHYSICS II         ,55215,"(('MWF', '12:00 p.m.-1:00 p.m.'), ('TH', '9:00 p.m.-10:00 p.m.'))","('PAI 4.42', 'PMA 7.116')",Face-to-face,"PERERA, VIRANGA",closed,Quantitative Reasoning,"Natural Science and Technology, Part I"
PHY  355 MODERN PHYSICS & THERMODYNAMS         ,56080,"(('MWF', '12:00 p.m.-1:00 p.m.'),)","('PMA 5.114',)",Face-to-face,"COKER, WILLIAM R",open,,
PHY  385K CLASSICAL MECHANICS         ,56160,"(('MWF', '12:00 p.m.-1:00 p.m.'),)","('PMA 5.116',)",Face-to-face,"ONYISI, PETER",open,,
POR  601D FIRST-YEAR PORTUGUESE I         ,43625,"(('MWF', '12:00 p.m.-2:00 p.m.'),)","('BEN 1.126',)",Face-to-face,"PERRINE, ALIDA LOUISA",open,,
R S  315C THE BIBLE/ITS INTERPRETERS         ,41690,"(('MWF', '12:00 p.m.-1:00 p.m.'),)","('PAR 105',)",Face-to-face,"DEMPSEY, ERIK",open,WritingGlobal Cultures,
R S  316C HIST OF RELIGION IN THE US         ,41710,"(('MWF', '12:00 p.m.-1:00 p.m.'),)","('BUR 212',)",Face-to-face,"SUMMERS, SARAH",open,Cultural Diversity,U.S. History
R S  357E JEWS OF EASTERN EUROPE         ,41785,"(('MWF', '12:00 p.m.-1:00 p.m.'),)","('GAR 2.128',)",Face-to-face,"SMITH, ADRIEN",open,Global Cultures,
MUS  307 1-MUSIC OF AFRICAN AMERICANS         ,22075,"(('MWF', '12:00 p.m.-1:00 p.m.'), ('TH', '5:00 p.m.-6:00 p.m.'))","('MRH 2.608', 'MRH 2.604')",Face-to-face,"CARSON, CHARLES DANIEL",open,Cultural Diversity,Visual and Performing Arts
MUS  307 1-MUSIC OF AFRICAN AMERICANS         ,22080,"(('MWF', '12:00 p.m.-1:00 p.m.'), ('T', '6:00 p.m.-7:00 p.m.'))","('MRH 2.608', 'MRH 2.604')",Face-to-face,"CARSON, CHARLES DANIEL",open,Cultural Diversity,Visual and Performing Arts
MUS  307 1-MUSIC OF AFRICAN AMERICANS         ,22085,"(('MWF', '12:00 p.m.-1:00 p.m.'), ('TH', '6:00 p.m.-7:00 p.m.'))","('MRH 2.608', 'MRH 2.604')",Face-to-face,"CARSON, CHARLES DANIEL",open,Cultural Diversity,Visual and Performing Arts
MUS  307 1-MUSIC OF AFRICAN AMERICANS         ,22090,"(('MWF', '12:00 p.m.-1:00 p.m.'), ('T', '7:00 p.m.-8:00 p.m.'))","('MRH 2.608', 'MRH 2.604')",Face-to-face,"CARSON, CHARLES DANIEL",open,Cultural Diversity,Visual and Performing Arts
MUS  307 1-MUSIC OF AFRICAN AMERICANS         ,22095,"(('MWF', '12:00 p.m.-1:00 p.m.'), ('TH', '7:00 p.m.-8:00 p.m.'))","('MRH 2.608', 'MRH 2.604')",Face-to-face,"CARSON, CHARLES DANIEL",open,Cultural Diversity,Visual and Performing Arts
NTR  338W ISSUES IN NUTRITION AND HEALTH         ,52455,"(('MWF', '12:00 p.m.-1:00 p.m.'),)","('BUR 228',)",Face-to-face,"KLINGBEIL, ELIZABETH",open,WritingIndependent Inquiry,
P R  309 INTRO TO ADV/PUBL RELS RSCH         ,07570,"(('MWF', '12:00 p.m.-1:00 p.m.'),)","('DMC 1.202',)",Face-to-face,"EASTIN, MATTHEW S",open,Quantitative Reasoning,Mathematics
P R  353 ADV/PUBLIC RELS LAW/ETHICS         ,07645,"(('MWF', '12:00 p.m.-1:00 p.m.'),)","('DMC 2.106',)",Face-to-face,"CISZEK, ERICA",open; reserved,Ethics,
PBH  337 MATERNAL AND CHILD HEALTH         ,51665,"(('MWF', '12:00 p.m.-1:00 p.m.'),)","('PAR 201',)",Face-to-face,"JORGENSEN, STACY",open,,
PGE  427 PROPERTIES OF PETROLEUM FLUIDS         ,19290,"(('MWF', '12:00 p.m.-1:00 p.m.'), ('T', '9:30 a.m.-12:30 p.m.'))","('GLT 5.104', 'GLT 2.110')",Face-to-face,"OKUNO, RYOSUKE",open; reserved,,
PGE  427 PROPERTIES OF PETROLEUM FLUIDS         ,19295,"(('MWF', '12:00 p.m.-1:00 p.m.'), ('TH', '9:30 a.m.-12:30 p.m.'))","('GLT 5.104', 'GLT 2.110')",Face-to-face,"OKUNO, RYOSUKE",open; reserved,,
PGE  427 PROPERTIES OF PETROLEUM FLUIDS         ,19300,"(('MWF', '12:00 p.m.-1:00 p.m.'), ('T', '12:30 p.m.-3:30 p.m.'))","('GLT 5.104', 'GLT 2.110')",Face-to-face,"OKUNO, RYOSUKE",open; reserved,,
PGE  427 PROPERTIES OF PETROLEUM FLUIDS         ,19305,"(('MWF', '12:00 p.m.-1:00 p.m.'), ('TH', '12:30 p.m.-3:30 p.m.'))","('GLT 5.104', 'GLT 2.110')",Face-to-face,"OKUNO, RYOSUKE",open; reserved,,
PGE  427 PROPERTIES OF PETROLEUM FLUIDS         ,19310,"(('MWF', '12:00 p.m.-1:00 p.m.'), ('T', '3:30 p.m.-6:30 p.m.'))","('GLT 5.104', 'GLT 2.110')",Face-to-face,"OKUNO, RYOSUKE",open; reserved,,
PHL  304 CONTEMPORARY MORAL PROBLEMS         ,40340,"(('MWF', '12:00 p.m.-1:00 p.m.'),)","('GAR 0.132',)",Face-to-face,,open,Ethics,
PHL  610QB PROBS OF KNOWLEDGE & VALUATION         ,40385,"(('MWF', '12:00 p.m.-1:00 p.m.'), ('F', '9:00 a.m.-10:00 a.m.'))","('WAG 302', 'WAG 210')",Face-to-face,"DRUCKER, DANIEL",open,,
M  408S INTEGRAL CALCULUS FOR SCIENCE         ,53440,"(('MWF', '12:00 p.m.-1:00 p.m.'), ('TTH', '4:00 p.m.-5:00 p.m.'))","('RLP 0.130', 'BUR 136')",Face-to-face,,open; reserved,Quantitative Reasoning,
M  310P MODERN MATHEMATICS: PLAN II         ,53485,"(('MWF', '12:00 p.m.-1:00 p.m.'),)","('PMA 6.104',)",Face-to-face,,closed,Quantitative Reasoning,Mathematics
M  316K FOUNDATIONS OF ARITHMETIC         ,53495,"(('MWF', '12:00 p.m.-1:00 p.m.'),)","('SZB 3.508',)",Face-to-face,,open; reserved,,
M  325K DISCRETE MATHEMATICS         ,53515,"(('MWF', '12:00 p.m.-1:00 p.m.'),)","('PMA 5.118',)",Face-to-face,"MARTINES, THERESA N",open,Writing,
M  427J DIFF EQNS WITH LINEAR ALGEBRA         ,53575,"(('MWF', '12:00 p.m.-1:00 p.m.'), ('TTH', '8:30 a.m.-9:30 a.m.'))","('PMA 4.102', 'PMA 4.102')",Face-to-face,,open,Quantitative Reasoning,
M  427L ADV CALCULUS FOR APPLICATNS II         ,53620,"(('MWF', '12:00 p.m.-1:00 p.m.'), ('TTH', '2:00 p.m.-3:00 p.m.'))","('RLP 0.126', 'ETC 2.108')",Face-to-face,,open,,
M  328K INTRODUCTION TO NUMBER THEORY         ,53635,"(('MWF', '12:00 p.m.-1:00 p.m.'),)","('GAR 1.126',)",Face-to-face,"MACEDO, ALEX",open,,
M  339D INTRO FIN MATH FOR ACTUARIES         ,53690,"(('MWF', '12:00 p.m.-1:00 p.m.'),)","('PMA 5.122',)",Face-to-face,"CUDINA, MILICA",open,Writing,
M  341 LINEAR ALGEBRA AND MATRIX THRY         ,53765,"(('MWF', '12:00 p.m.-1:00 p.m.'),)","('PMA 5.120',)",Face-to-face,,open; reserved,,
M  385D THEORY OF PROBABILITY         ,54035,"(('MWF', '12:00 p.m.-1:00 p.m.'),)","('PMA 11.176',)",Face-to-face,"SIRBU, MIHAI",open,,
M  389D INTRO FIN MATH FOR ACTUARIES         ,54050,"(('MWF', '12:00 p.m.-1:00 p.m.'),)","('PMA 5.122',)",Face-to-face,"CUDINA, MILICA",open,,
MEL  321 29-DAILY LIFE IN ANCIENT EGYPT         ,39835,"(('MWF', '12:00 p.m.-1:00 p.m.'),)","('WAG 112',)",Face-to-face,"GULIZIO, JOANN",open,Global Cultures,
MES  342 51-DAILY LIFE IN ANCIENT EGYPT         ,39480,"(('MWF', '12:00 p.m.-1:00 p.m.'),)","('WAG 112',)",Face-to-face,"GULIZIO, JOANN",open,Global Cultures,
MUS  303C FUNDMNTL MUS: CLASSRM INSTRMNT         ,21965,"(('MWF', '12:00 p.m.-1:00 p.m.'),)","('MRH 4.130',)",Face-to-face,"MELTON, AMY NICOLE",open,,Visual and Performing Arts
MUS  303E FUNDAMENTALS OF MUSIC: PIANO         ,21985,"(('MWF', '12:00 p.m.-1:00 p.m.'),)","('MRH 4.184',)",Face-to-face,"YANKEELOV, MARJORIE",open,,Visual and Performing Arts
MUS  307 1-MUSIC OF AFRICAN AMERICANS         ,22070,"(('MWF', '12:00 p.m.-1:00 p.m.'), ('T', '5:00 p.m.-6:00 p.m.'))","('MRH 2.608', 'MRH 2.604')",Face-to-face,"CARSON, CHARLES DANIEL",open,Cultural Diversity,Visual and Performing Arts
JPN  317C JAPANESE GRAM/COMP/CONVERSATN         ,32345,"(('MWF', '12:00 p.m.-1:00 p.m.'),)","('MEZ 1.212',)",Face-to-face,"SUITO, NAOKO",open,,
JPN  320K READINGS IN MODERN JAPANESE I         ,32355,"(('MWF', '12:00 p.m.-1:00 p.m.'),)","('BEN 1.106',)",Face-to-face,"DUFFEY, KAORI M",open,,
JPN  330 3-PRACTICAL READING IN ADV JPN         ,32375,"(('MWF', '12:00 p.m.-1:00 p.m.'),)","('PAR 310',)",Face-to-face,"YANAGISAWA, SHOHKO",open,,
KOR  607 FIRST-YEAR KOREAN II         ,32445,"(('MWF', '12:00 p.m.-1:00 p.m.'), ('TTH', '11:00 a.m.-12:30 p.m.'))","('GDC 2.502', 'WAG 420')",Face-to-face,"KIM, MINA",open,,
LAH  350 HOW ORGANIZATIONS WORK         ,30065,"(('MWF', '12:00 p.m.-1:00 p.m.'),)","('GDC 1.406',)",Face-to-face,"LEE, ELIDA T",open; reserved,,
LAT  507 FIRST-YEAR LATIN II         ,33210,"(('MWF', '12:00 p.m.-1:00 p.m.'),)","('WAG 208',)",Hybrid or Blended,"PLUTA, KEVIN M",open,,
LAT  322 ADVANCED LATIN I         ,33225,"(('MWF', '12:00 p.m.-1:00 p.m.'),)","('GAR 2.124',)",Face-to-face,,closed,,
LIN  306 INTRO TO THE STUDY OF LANGUAGE         ,38930,"(('MWF', '12:00 p.m.-1:00 p.m.'),)","('WAG 308',)",Face-to-face,,open,Global Cultures,Social and Behavioral Sciences
M  302 INTRODUCTION TO MATHEMATICS         ,53125,"(('MWF', '12:00 p.m.-1:00 p.m.'),)","('ETC 2.108',)",Face-to-face,,open,Quantitative Reasoning,Mathematics
"M  408D SEQ, SERIES, AND MULTIVAR CALC         ",53245,"(('MWF', '12:00 p.m.-1:00 p.m.'), ('TTH', '11:00 a.m.-12:00 p.m.'))","('CPE 2.214', 'PMA 7.104')",Face-to-face,,open,,
"M  408D SEQ, SERIES, AND MULTIVAR CALC         ",53250,"(('MWF', '12:00 p.m.-1:00 p.m.'), ('TTH', '3:30 p.m.-4:30 p.m.'))","('CPE 2.214', 'PMA 6.104')",Face-to-face,,open,,
M  408L INTEGRAL CALCULUS-WB         ,53335,"(('MWF', '12:00 p.m.-1:00 p.m.'), ('TTH', '2:30 p.m.-3:30 p.m.'))","(' ', ' ')",Internet,"STEPP, ELIZABETH F",open,Quantitative Reasoning,
M  408L INTEGRAL CALCULUS-WB         ,53340,"(('MWF', '12:00 p.m.-1:00 p.m.'), ('TTH', '4:00 p.m.-5:00 p.m.'))","(' ', ' ')",Internet,"STEPP, ELIZABETH F",open,Quantitative Reasoning,
M  408Q DIFF/INTEG CALC FOR BUSINESS         ,53385,"(('MWF', '12:00 p.m.-1:00 p.m.'), ('TTH', '11:00 a.m.-12:00 p.m.'))","('GSB 2.126', 'MEZ B0.306')",Face-to-face,,open; reserved,Quantitative Reasoning,Mathematics
M  408Q DIFF/INTEG CALC FOR BUSINESS         ,53390,"(('MWF', '12:00 p.m.-1:00 p.m.'), ('TTH', '2:00 p.m.-3:00 p.m.'))","('GSB 2.126', 'PHR 2.114')",Face-to-face,,open; reserved,Quantitative Reasoning,Mathematics
