Class Name,Unique,Day + Hour,Room,Instruction Mode,Instructor,Status,Flags,Core
M E  144L DYNAMIC SYSTEMS & CONTROLS LAB         ,18490,"(('F', '12:00 p.m.-1:00 p.m.'), ('W', '1:00 p.m.-3:00 p.m.'))",BUR 116ETC 4.160,Face-to-face,"RAPP, ETHAN",open; reserved,,
M E  144L DYNAMIC SYSTEMS & CONTROLS LAB         ,18495,"(('F', '12:00 p.m.-1:00 p.m.'), ('M', '4:00 p.m.-6:00 p.m.'))",BUR 116ETC 4.160,Face-to-face,"RAPP, ETHAN",open; reserved,,
M E  144L DYNAMIC SYSTEMS & CONTROLS LAB         ,18500,"(('F', '12:00 p.m.-1:00 p.m.'), ('W', '4:00 p.m.-6:00 p.m.'))",BUR 116ETC 4.160,Face-to-face,"RAPP, ETHAN",open; reserved,,
M E  144L DYNAMIC SYSTEMS & CONTROLS LAB         ,18505,"(('F', '12:00 p.m.-1:00 p.m.'), ('TH', '4:00 p.m.-6:00 p.m.'))",BUR 116ETC 4.160,Face-to-face,"RAPP, ETHAN",open; reserved,,
ECO  387M WRITING SEMINAR IN ECONOMICS         ,33985,"(('F', '12:30 p.m.-2:00 p.m.'), ('F', '3:30 p.m.-5:00 p.m.'))",BRB 2.136BRB 2.136,Face-to-face,"DRENIK, ANDRES PABLO",open,,
CH  204 INTRO TO CHEMICAL PRACTICE         ,49770,"(('F', '1:00 p.m.-5:00 p.m.'), ('F', '1:00 p.m.-5:00 p.m.'))",WEL 3.134WEL 5.136,Face-to-face,"LAUDE, DAVID A",open; reserved,Quantitative Reasoning,
CH  204 INTRO TO CHEMICAL PRACTICE         ,49778,"(('F', '1:00 p.m.-5:00 p.m.'), ('F', '1:00 p.m.-5:00 p.m.'))",WEL 3.134WEL 5.136,Face-to-face,"LAUDE, DAVID A",open; reserved,,
LAW  196V CRYPTO/LAW/POLICY         ,28575,"(('F', '1:00 p.m.-8:15 p.m.'), ('S', '9:00 a.m.-4:00 p.m.'))",TNH 3.124TNH 3.124,Face-to-face,"KIAN, SINA",open; reserved,,
LAW  196V NATL SEC LAW: ECONMC STATECRFT         ,28598,"(('F', '1:00 p.m.-4:15 p.m.'), ('S', '9:00 a.m.-12:00 p.m.'))",TNH 3.125TNH 3.125,Face-to-face,,open; reserved,,
"N  397L 5-QUANT DESIGN, METHS, & ANLY         ",57855,"(('F', '1:00 p.m.-2:30 p.m.'), ('F', '2:30 p.m.-4:00 p.m.'))",NUR 4.176NUR 3.166,Face-to-face,"WALKER, LORRAINE O",open,,
LAW  189T CYBER INCIDENT RESPONSE         ,28425,"(('F', '2:00 p.m.-5:15 p.m.'), ('S', '8:30 a.m.-11:30 a.m.'))",TNH 3.114TNH 3.114,Face-to-face,"LIEBERMANN, EREZ",open; reserved,,
